esik,uygunsuz,gereksiz_genis,uygunsuz_referans,mutlak_azalma,bagil_azalma,agirlikli_maliyet,referans_maliyet,site,kol,rep
0.2,0.12418300653594772,0.026143790849673203,0.16666666666666666,0.04248366013071894,0.25490196078431365,0.12810457516339868,0.16666666666666666,DRIAMS-C,havuz,6
0.05,0.06557377049180328,0.24262295081967214,0.16393442622950818,0.0983606557377049,0.6,0.1019672131147541,0.16393442622950818,DRIAMS-C,havuz,7
0.1,0.08852459016393442,0.13442622950819672,0.16393442622950818,0.07540983606557376,0.45999999999999996,0.10868852459016393,0.16393442622950818,DRIAMS-C,havuz,7
0.2,0.11147540983606558,0.06885245901639345,0.16393442622950818,0.05245901639344261,0.31999999999999995,0.12180327868852459,0.16393442622950818,DRIAMS-C,havuz,7
0.05,0.0718954248366013,0.20261437908496732,0.16666666666666666,0.09477124183006536,0.5686274509803921,0.1022875816993464,0.16666666666666666,DRIAMS-C,havuz,8
0.1,0.10130718954248366,0.1111111111111111,0.16666666666666666,0.065359477124183,0.392156862745098,0.11797385620915032,0.16666666666666666,DRIAMS-C,havuz,8
0.2,0.12091503267973856,0.06209150326797386,0.16666666666666666,0.045751633986928095,0.2745098039215686,0.13022875816993465,0.16666666666666666,DRIAMS-C,havuz,8
0.05,0.08169934640522876,0.1895424836601307,0.16666666666666666,0.0849673202614379,0.5098039215686274,0.11013071895424836,0.16666666666666666,DRIAMS-C,havuz,9
0.1,0.10457516339869281,0.11437908496732026,0.16666666666666666,0.062091503267973844,0.3725490196078431,0.12173202614379085,0.16666666666666666,DRIAMS-C,havuz,9
0.2,0.12418300653594772,0.06209150326797386,0.16666666666666666,0.04248366013071894,0.25490196078431365,0.1334967320261438,0.16666666666666666,DRIAMS-C,havuz,9
0.05,0.05413533834586466,0.10526315789473684,0.09924812030075188,0.045112781954887216,0.45454545454545453,0.06992481203007518,0.09924812030075188,DRIAMS-D,ham,0
0.1,0.06466165413533835,0.0406015037593985,0.09924812030075188,0.034586466165413526,0.3484848484848484,0.07075187969924812,0.09924812030075188,DRIAMS-D,ham,0
0.2,0.07218045112781955,0.012030075187969926,0.09924812030075188,0.027067669172932324,0.27272727272727265,0.07398496240601504,0.09924812030075188,DRIAMS-D,ham,0
0.05,0.05263157894736842,0.11879699248120301,0.09924812030075188,0.04661654135338346,0.4696969696969697,0.07045112781954888,0.09924812030075188,DRIAMS-D,ham,1
0.1,0.06616541353383458,0.03458646616541353,0.09924812030075188,0.0330827067669173,0.33333333333333337,0.07135338345864661,0.09924812030075188,DRIAMS-D,ham,1
0.2,0.07669172932330827,0.004511278195488722,0.09924812030075188,0.022556390977443608,0.22727272727272727,0.07736842105263157,0.09924812030075188,DRIAMS-D,ham,1
0.05,0.05112781954887218,0.12030075187969924,0.09924812030075188,0.048120300751879695,0.4848484848484848,0.06917293233082707,0.09924812030075188,DRIAMS-D,ham,2
0.1,0.06015037593984962,0.03458646616541353,0.09924812030075188,0.039097744360902256,0.393939393939394,0.06533834586466165,0.09924812030075188,DRIAMS-D,ham,2
0.2,0.06616541353383458,0.012030075187969926,0.09924812030075188,0.0330827067669173,0.33333333333333337,0.06796992481203007,0.09924812030075188,DRIAMS-D,ham,2
0.05,0.0481203007518797,0.11278195488721804,0.09924812030075188,0.051127819548872175,0.5151515151515151,0.06503759398496241,0.09924812030075188,DRIAMS-D,ham,3
0.1,0.06015037593984962,0.04661654135338346,0.09924812030075188,0.039097744360902256,0.393939393939394,0.06714285714285714,0.09924812030075188,DRIAMS-D,ham,3
0.2,0.06766917293233082,0.012030075187969926,0.09924812030075188,0.031578947368421054,0.3181818181818182,0.06947368421052631,0.09924812030075188,DRIAMS-D,ham,3
0.05,0.0481203007518797,0.12781954887218044,0.09924812030075188,0.051127819548872175,0.5151515151515151,0.06729323308270677,0.09924812030075188,DRIAMS-D,ham,4
0.1,0.058646616541353384,0.0481203007518797,0.09924812030075188,0.04060150375939849,0.40909090909090906,0.06586466165413533,0.09924812030075188,DRIAMS-D,ham,4
0.2,0.06917293233082707,0.013533834586466165,0.09924812030075188,0.03007518796992481,0.30303030303030304,0.07120300751879699,0.09924812030075188,DRIAMS-D,ham,4
0.05,0.0481203007518797,0.12180451127819548,0.09924812030075188,0.051127819548872175,0.5151515151515151,0.06639097744360903,0.09924812030075188,DRIAMS-D,ham,5
0.1,0.058646616541353384,0.03609022556390978,0.09924812030075188,0.04060150375939849,0.40909090909090906,0.06406015037593984,0.09924812030075188,DRIAMS-D,ham,5
0.2,0.07218045112781955,0.007518796992481203,0.09924812030075188,0.027067669172932324,0.27272727272727265,0.07330827067669174,0.09924812030075188,DRIAMS-D,ham,5
0.05,0.05112781954887218,0.0962406015037594,0.09924812030075188,0.048120300751879695,0.4848484848484848,0.06556390977443609,0.09924812030075188,DRIAMS-D,ham,6
0.1,0.058646616541353384,0.03759398496240601,0.09924812030075188,0.04060150375939849,0.40909090909090906,0.06428571428571428,0.09924812030075188,DRIAMS-D,ham,6
0.2,0.07218045112781955,0.009022556390977444,0.09924812030075188,0.027067669172932324,0.27272727272727265,0.07353383458646617,0.09924812030075188,DRIAMS-D,ham,6
0.05,0.05112781954887218,0.12330827067669173,0.09924812030075188,0.048120300751879695,0.4848484848484848,0.06962406015037594,0.09924812030075188,DRIAMS-D,ham,7
0.1,0.061654135338345864,0.0481203007518797,0.09924812030075188,0.03759398496240601,0.3787878787878788,0.06887218045112782,0.09924812030075188,DRIAMS-D,ham,7
0.2,0.06766917293233082,0.009022556390977444,0.09924812030075188,0.031578947368421054,0.3181818181818182,0.06902255639097744,0.09924812030075188,DRIAMS-D,ham,7
0.05,0.0481203007518797,0.11278195488721804,0.09924812030075188,0.051127819548872175,0.5151515151515151,0.06503759398496241,0.09924812030075188,DRIAMS-D,ham,8
0.1,0.058646616541353384,0.04360902255639098,0.09924812030075188,0.04060150375939849,0.40909090909090906,0.06518796992481203,0.09924812030075188,DRIAMS-D,ham,8
0.2,0.06616541353383458,0.012030075187969926,0.09924812030075188,0.0330827067669173,0.33333333333333337,0.06796992481203007,0.09924812030075188,DRIAMS-D,ham,8
0.05,0.055639097744360905,0.12481203007518797,0.09924812030075188,0.04360902255639097,0.43939393939393934,0.0743609022556391,0.09924812030075188,DRIAMS-D,ham,9
0.1,0.06917293233082707,0.045112781954887216,0.09924812030075188,0.03007518796992481,0.30303030303030304,0.07593984962406015,0.09924812030075188,DRIAMS-D,ham,9
0.2,0.07669172932330827,0.010526315789473684,0.09924812030075188,0.022556390977443608,0.22727272727272727,0.07827067669172932,0.09924812030075188,DRIAMS-D,ham,9
0.05,0.012030075187969926,0.6511278195488722,0.09924812030075188,0.08721804511278194,0.8787878787878787,0.10969924812030077,0.09924812030075188,DRIAMS-D,kalibre,0
0.1,0.03308270676691729,0.3142857142857143,0.09924812030075188,0.0661654135338346,0.6666666666666667,0.08022556390977442,0.09924812030075188,DRIAMS-D,kalibre,0
0.2,0.058646616541353384,0.07218045112781955,0.09924812030075188,0.04060150375939849,0.40909090909090906,0.06947368421052631,0.09924812030075188,DRIAMS-D,kalibre,0
0.05,0.016541353383458645,0.4556390977443609,0.09924812030075188,0.08270676691729323,0.8333333333333333,0.08488721804511278,0.09924812030075188,DRIAMS-D,kalibre,1
0.1,0.042105263157894736,0.19849624060150375,0.09924812030075188,0.05714285714285714,0.5757575757575758,0.0718796992481203,0.09924812030075188,DRIAMS-D,kalibre,1
0.2,0.06466165413533835,0.05112781954887218,0.09924812030075188,0.034586466165413526,0.3484848484848484,0.07233082706766918,0.09924812030075188,DRIAMS-D,kalibre,1
0.05,0.0030075187969924814,0.7398496240601504,0.09924812030075188,0.09624060150375939,0.9696969696969696,0.11398496240601505,0.09924812030075188,DRIAMS-D,kalibre,2
0.1,0.019548872180451128,0.4255639097744361,0.09924812030075188,0.07969924812030074,0.803030303030303,0.08338345864661653,0.09924812030075188,DRIAMS-D,kalibre,2
0.2,0.05112781954887218,0.13383458646616542,0.09924812030075188,0.048120300751879695,0.4848484848484848,0.07120300751879699,0.09924812030075188,DRIAMS-D,kalibre,2
0.05,0.01804511278195489,0.46616541353383456,0.09924812030075188,0.08120300751879699,0.8181818181818181,0.08796992481203007,0.09924812030075188,DRIAMS-D,kalibre,3
0.1,0.03609022556390978,0.23308270676691728,0.09924812030075188,0.06315789473684211,0.6363636363636364,0.07105263157894737,0.09924812030075188,DRIAMS-D,kalibre,3
0.2,0.05263157894736842,0.08721804511278196,0.09924812030075188,0.04661654135338346,0.4696969696969697,0.06571428571428571,0.09924812030075188,DRIAMS-D,kalibre,3
0.05,0.009022556390977444,0.556390977443609,0.09924812030075188,0.09022556390977443,0.9090909090909091,0.09248120300751879,0.09924812030075188,DRIAMS-D,kalibre,4
0.1,0.02706766917293233,0.2556390977443609,0.09924812030075188,0.07218045112781954,0.7272727272727272,0.06541353383458647,0.09924812030075188,DRIAMS-D,kalibre,4
0.2,0.055639097744360905,0.081203007518797,0.09924812030075188,0.04360902255639097,0.43939393939393934,0.06781954887218046,0.09924812030075188,DRIAMS-D,kalibre,4
0.05,0.019548872180451128,0.46466165413533833,0.09924812030075188,0.07969924812030074,0.803030303030303,0.08924812030075188,0.09924812030075188,DRIAMS-D,kalibre,5
0.1,0.039097744360902256,0.24962406015037594,0.09924812030075188,0.06015037593984962,0.6060606060606061,0.07654135338345865,0.09924812030075188,DRIAMS-D,kalibre,5
0.2,0.04962406015037594,0.08270676691729323,0.09924812030075188,0.04962406015037594,0.5,0.06203007518796992,0.09924812030075188,DRIAMS-D,kalibre,5
0.05,0.013533834586466165,0.5533834586466165,0.09924812030075188,0.08571428571428572,0.8636363636363636,0.09654135338345864,0.09924812030075188,DRIAMS-D,kalibre,6
0.1,0.031578947368421054,0.26165413533834586,0.09924812030075188,0.06766917293233082,0.6818181818181818,0.07082706766917293,0.09924812030075188,DRIAMS-D,kalibre,6
0.2,0.05263157894736842,0.061654135338345864,0.09924812030075188,0.04661654135338346,0.4696969696969697,0.0618796992481203,0.09924812030075188,DRIAMS-D,kalibre,6
0.05,0.012030075187969926,0.512781954887218,0.09924812030075188,0.08721804511278194,0.8787878787878787,0.08894736842105264,0.09924812030075188,DRIAMS-D,kalibre,7
0.1,0.0406015037593985,0.17593984962406015,0.09924812030075188,0.05864661654135338,0.5909090909090908,0.06699248120300752,0.09924812030075188,DRIAMS-D,kalibre,7
0.2,0.06616541353383458,0.01804511278195489,0.09924812030075188,0.0330827067669173,0.33333333333333337,0.0688721804511278,0.09924812030075188,DRIAMS-D,kalibre,7
0.05,0.012030075187969926,0.5323308270676692,0.09924812030075188,0.08721804511278194,0.8787878787878787,0.09187969924812031,0.09924812030075188,DRIAMS-D,kalibre,8
0.1,0.02406015037593985,0.3022556390977444,0.09924812030075188,0.07518796992481203,0.7575757575757576,0.06939849624060151,0.09924812030075188,DRIAMS-D,kalibre,8
0.2,0.0481203007518797,0.11729323308270677,0.09924812030075188,0.051127819548872175,0.5151515151515151,0.06571428571428573,0.09924812030075188,DRIAMS-D,kalibre,8
0.05,0.03759398496240601,0.324812030075188,0.09924812030075188,0.061654135338345864,0.6212121212121212,0.0863157894736842,0.09924812030075188,DRIAMS-D,kalibre,9
0.1,0.058646616541353384,0.0962406015037594,0.09924812030075188,0.04060150375939849,0.40909090909090906,0.07308270676691729,0.09924812030075188,DRIAMS-D,kalibre,9
0.2,0.07669172932330827,0.010526315789473684,0.09924812030075188,0.022556390977443608,0.22727272727272727,0.07827067669172932,0.09924812030075188,DRIAMS-D,kalibre,9
0.05,0.061654135338345864,0.058646616541353384,0.09924812030075188,0.03759398496240601,0.3787878787878788,0.07045112781954888,0.09924812030075188,DRIAMS-D,havuz,0
0.1,0.06766917293233082,0.021052631578947368,0.09924812030075188,0.031578947368421054,0.3181818181818182,0.07082706766917293,0.09924812030075188,DRIAMS-D,havuz,0
0.2,0.07368421052631578,0.009022556390977444,0.09924812030075188,0.025563909774436094,0.2575757575757576,0.0750375939849624,0.09924812030075188,DRIAMS-D,havuz,0
0.05,0.058646616541353384,0.05263157894736842,0.09924812030075188,0.04060150375939849,0.40909090909090906,0.06654135338345865,0.09924812030075188,DRIAMS-D,havuz,1
0.1,0.06917293233082707,0.016541353383458645,0.09924812030075188,0.03007518796992481,0.30303030303030304,0.07165413533834586,0.09924812030075188,DRIAMS-D,havuz,1
0.2,0.07518796992481203,0.0030075187969924814,0.09924812030075188,0.02406015037593985,0.24242424242424246,0.0756390977443609,0.09924812030075188,DRIAMS-D,havuz,1
0.05,0.0481203007518797,0.03458646616541353,0.09924812030075188,0.051127819548872175,0.5151515151515151,0.053308270676691735,0.09924812030075188,DRIAMS-D,havuz,2
0.1,0.061654135338345864,0.012030075187969926,0.09924812030075188,0.03759398496240601,0.3787878787878788,0.06345864661654135,0.09924812030075188,DRIAMS-D,havuz,2
0.2,0.06766917293233082,0.0015037593984962407,0.09924812030075188,0.031578947368421054,0.3181818181818182,0.06789473684210526,0.09924812030075188,DRIAMS-D,havuz,2
0.05,0.04661654135338346,0.06917293233082707,0.09924812030075188,0.05263157894736842,0.5303030303030303,0.05699248120300752,0.09924812030075188,DRIAMS-D,havuz,3
0.1,0.05263157894736842,0.02706766917293233,0.09924812030075188,0.04661654135338346,0.4696969696969697,0.056691729323308265,0.09924812030075188,DRIAMS-D,havuz,3
0.2,0.06616541353383458,0.010526315789473684,0.09924812030075188,0.0330827067669173,0.33333333333333337,0.06774436090225563,0.09924812030075188,DRIAMS-D,havuz,3
0.05,0.042105263157894736,0.06466165413533835,0.09924812030075188,0.05714285714285714,0.5757575757575758,0.05180451127819549,0.09924812030075188,DRIAMS-D,havuz,4
0.1,0.05413533834586466,0.02857142857142857,0.09924812030075188,0.045112781954887216,0.45454545454545453,0.05842105263157894,0.09924812030075188,DRIAMS-D,havuz,4
0.2,0.06766917293233082,0.012030075187969926,0.09924812030075188,0.031578947368421054,0.3181818181818182,0.06947368421052631,0.09924812030075188,DRIAMS-D,havuz,4
0.05,0.05112781954887218,0.06466165413533835,0.09924812030075188,0.048120300751879695,0.4848484848484848,0.06082706766917294,0.09924812030075188,DRIAMS-D,havuz,5
0.1,0.061654135338345864,0.021052631578947368,0.09924812030075188,0.03759398496240601,0.3787878787878788,0.06481203007518797,0.09924812030075188,DRIAMS-D,havuz,5
0.2,0.06315789473684211,0.009022556390977444,0.09924812030075188,0.03609022556390977,0.3636363636363636,0.06451127819548873,0.09924812030075188,DRIAMS-D,havuz,5
0.05,0.0481203007518797,0.06466165413533835,0.09924812030075188,0.051127819548872175,0.5151515151515151,0.05781954887218045,0.09924812030075188,DRIAMS-D,havuz,6
0.1,0.055639097744360905,0.02857142857142857,0.09924812030075188,0.04360902255639097,0.43939393939393934,0.059924812030075186,0.09924812030075188,DRIAMS-D,havuz,6
0.2,0.06917293233082707,0.009022556390977444,0.09924812030075188,0.03007518796992481,0.30303030303030304,0.07052631578947369,0.09924812030075188,DRIAMS-D,havuz,6
0.05,0.05413533834586466,0.04661654135338346,0.09924812030075188,0.045112781954887216,0.45454545454545453,0.061127819548872184,0.09924812030075188,DRIAMS-D,havuz,7
0.1,0.06466165413533835,0.022556390977443608,0.09924812030075188,0.034586466165413526,0.3484848484848484,0.0680451127819549,0.09924812030075188,DRIAMS-D,havuz,7
0.2,0.07067669172932331,0.004511278195488722,0.09924812030075188,0.028571428571428567,0.28787878787878785,0.07135338345864661,0.09924812030075188,DRIAMS-D,havuz,7
0.05,0.04661654135338346,0.05714285714285714,0.09924812030075188,0.05263157894736842,0.5303030303030303,0.05518796992481203,0.09924812030075188,DRIAMS-D,havuz,8
0.1,0.05714285714285714,0.022556390977443608,0.09924812030075188,0.042105263157894736,0.42424242424242425,0.060526315789473685,0.09924812030075188,DRIAMS-D,havuz,8
0.2,0.06315789473684211,0.009022556390977444,0.09924812030075188,0.03609022556390977,0.3636363636363636,0.06451127819548873,0.09924812030075188,DRIAMS-D,havuz,8
0.05,0.055639097744360905,0.07518796992481203,0.09924812030075188,0.04360902255639097,0.43939393939393934,0.06691729323308271,0.09924812030075188,DRIAMS-D,havuz,9
0.1,0.06466165413533835,0.03007518796992481,0.09924812030075188,0.034586466165413526,0.3484848484848484,0.06917293233082707,0.09924812030075188,DRIAMS-D,havuz,9
0.2,0.07218045112781955,0.006015037593984963,0.09924812030075188,0.027067669172932324,0.27272727272727265,0.07308270676691729,0.09924812030075188,DRIAMS-D,havuz,9
