transfer_id,source,target,species,drug,predicted_delta_prauc_hybrid_random,observed_delta_prauc_hybrid_random,selected_alpha,policy_choice,oracle_choice,prauc_random,prauc_hybrid,prauc_policy,prauc_oracle,auroc_random,auroc_hybrid,auroc_policy,auroc_oracle,brier_random,brier_hybrid,brier_policy,brier_oracle,policy_correct_direction,regret_prauc,budget_n
DRIAMS-A->DRIAMS-C|Escherichia coli|Cefepime,DRIAMS-A,DRIAMS-C,Escherichia coli,Cefepime,0.0053163850212145,0.0093585997768398,10.0,hybrid,hybrid,0.4313144543971996,0.4406730541740395,0.4406730541740395,0.4406730541740395,0.674436763952893,0.6755133128520225,0.6755133128520225,0.6755133128520225,0.1686338224772494,0.1638415884364845,0.1638415884364845,0.1638415884364845,True,0.0,30
DRIAMS-A->DRIAMS-C|Escherichia coli|Ceftazidime,DRIAMS-A,DRIAMS-C,Escherichia coli,Ceftazidime,0.0064788498387284,0.0050860773251071,10.0,hybrid,hybrid,0.3082366322087195,0.3133227095338267,0.3133227095338267,0.3133227095338267,0.6395217932752179,0.639254225226828,0.639254225226828,0.639254225226828,0.1388137976891839,0.1378586835264494,0.1378586835264494,0.1378586835264494,True,0.0,30
DRIAMS-A->DRIAMS-C|Escherichia coli|Ceftriaxone,DRIAMS-A,DRIAMS-C,Escherichia coli,Ceftriaxone,0.0055964754645091,0.0046752634902445,10.0,hybrid,hybrid,0.3537504433484869,0.3584257068387314,0.3584257068387314,0.3584257068387314,0.6628119648772663,0.6669443282176434,0.6669443282176434,0.6669443282176434,0.1337862370634768,0.1329580456071934,0.1329580456071934,0.1329580456071934,True,0.0,30
DRIAMS-A->DRIAMS-C|Escherichia coli|Ciprofloxacin,DRIAMS-A,DRIAMS-C,Escherichia coli,Ciprofloxacin,0.0060769292721497,0.0052655916477359,10.0,hybrid,hybrid,0.6811726998274001,0.6864382914751361,0.6864382914751361,0.6864382914751361,0.813869369878852,0.8175125735183231,0.8175125735183231,0.8175125735183231,0.1138755849765278,0.1123930631831787,0.1123930631831787,0.1123930631831787,True,0.0,30
DRIAMS-A->DRIAMS-C|Escherichia coli|Cotrimoxazole,DRIAMS-A,DRIAMS-C,Escherichia coli,Cotrimoxazole,0.0064944571090754,0.0016620069267076,10.0,hybrid,hybrid,0.4244967742343191,0.4261587811610268,0.4261587811610268,0.4261587811610268,0.5957267958748222,0.5959832859174964,0.5959832859174964,0.5959832859174964,0.2334098956491345,0.2339970515594822,0.2339970515594822,0.2339970515594822,True,0.0,30
DRIAMS-A->DRIAMS-C|Escherichia coli|Norfloxacin,DRIAMS-A,DRIAMS-C,Escherichia coli,Norfloxacin,0.0152848679911437,0.0038629337599695,1.0,hybrid,hybrid,0.7028507240792997,0.7067136578392693,0.7067136578392693,0.7067136578392693,0.7832422586520947,0.7858672333535722,0.7858672333535722,0.7858672333535722,0.1510229913047607,0.1490150673049281,0.1490150673049281,0.1490150673049281,True,0.0,30
DRIAMS-A->DRIAMS-C|Klebsiella pneumoniae|Cotrimoxazole,DRIAMS-A,DRIAMS-C,Klebsiella pneumoniae,Cotrimoxazole,0.0037928556239747,0.0210573416241665,0.01,hybrid,hybrid,0.3133469823975826,0.3344043240217491,0.3344043240217491,0.3344043240217491,0.6036467974824139,0.6227027027027028,0.6227027027027028,0.6227027027027028,0.17860188765838,0.1771333295139773,0.1771333295139773,0.1771333295139773,True,0.0,30
DRIAMS-A->DRIAMS-C|Proteus mirabilis|Cotrimoxazole,DRIAMS-A,DRIAMS-C,Proteus mirabilis,Cotrimoxazole,0.0134439264629374,0.0053135485393879,10.0,hybrid,hybrid,0.442703884314312,0.4480174328536999,0.4480174328536999,0.4480174328536999,0.5507785714285715,0.54765,0.54765,0.54765,0.3222259842055709,0.3216853901400847,0.3216853901400847,0.3216853901400847,True,0.0,30
DRIAMS-A->DRIAMS-C|Staphylococcus aureus|Clindamycin,DRIAMS-A,DRIAMS-C,Staphylococcus aureus,Clindamycin,0.0044655165763922,0.0114500999881492,10.0,hybrid,hybrid,0.209915302343827,0.2213654023319763,0.2213654023319763,0.2213654023319763,0.5902620136273983,0.6056891698045545,0.6056891698045545,0.6056891698045545,0.1174039894897515,0.1172178791646771,0.1172178791646771,0.1172178791646771,True,0.0,30
DRIAMS-A->DRIAMS-C|Staphylococcus aureus|Penicillin,DRIAMS-A,DRIAMS-C,Staphylococcus aureus,Penicillin,0.0056121618957294,0.0013175127883671,10.0,hybrid,hybrid,0.8914536479570286,0.8927711607453958,0.8927711607453958,0.8927711607453958,0.7288047101071976,0.7308387938309182,0.7308387938309182,0.7308387938309182,0.1967711122290095,0.1969471122457259,0.1969471122457259,0.1969471122457259,True,0.0,30
