rep,yontem,n_unlab,reg,reg_cl,auroc,prauc,egim,dom_once,dom_sonra
5,sinkhorn_l1l2,100,0.05,1.0,0.7583345980674862,0.3897294246157941,0.9004939319719396,0.9884000000000001,0.9968999999999999
5,sinkhorn_l1l2,100,0.5,0.1,0.7053675317448272,0.3885187616016601,0.6268339151868828,0.9884000000000001,0.99518
5,sinkhorn_l1l2,100,0.5,1.0,0.73202812768756,0.3730988853420479,0.8139186914825727,0.9884000000000001,0.9952399999999999
5,svd_none,250,,,0.7088329033237214,0.4484238802803676,0.850271488287985,0.99164,0.99164
5,sinkhorn,250,0.05,,0.6565993828097334,0.1629038274123697,0.6160635540872477,0.99164,0.9791160000000001
5,sinkhorn,250,0.5,,0.4986846764810037,0.11327817891066314,0.04074305720812091,0.99164,0.99988
5,sinkhorn_l1l2,250,0.05,0.1,0.7029898315374108,0.33420635945933647,0.644848493643452,0.99164,0.99752
5,sinkhorn_l1l2,250,0.05,1.0,0.7297516062123741,0.3250633191393009,0.9814724225829158,0.99164,0.997808
5,sinkhorn_l1l2,250,0.5,0.1,0.6948196489097992,0.29856760368883817,0.6669804224803578,0.99164,0.99808
5,sinkhorn_l1l2,250,0.5,1.0,0.7399706581676532,0.3648635153503414,1.013442701905135,0.99164,0.997576
5,svd_none,500,,,0.706050488187383,0.4765169465803077,0.8021128665986815,0.995712,0.995712
5,sinkhorn,500,0.05,,0.5966762786462285,0.14355726090639312,0.3406273089969243,0.995712,0.98111
5,sinkhorn,500,0.5,,0.5381696767339507,0.11265066603533448,0.11931793916406339,0.995712,0.999992
5,sinkhorn_l1l2,500,0.05,0.1,0.677745737845905,0.30615610039169766,0.7043924910746621,0.995712,0.9981279999999999
5,sinkhorn_l1l2,500,0.05,1.0,0.7181666413719836,0.32663712342796314,0.9560940035241419,0.995712,0.998404
5,sinkhorn_l1l2,500,0.5,0.1,0.6968685182374664,0.2946545695185614,0.6734628046389277,0.995712,0.9980119999999999
5,sinkhorn_l1l2,500,0.5,1.0,0.695502605352355,0.26950009439521383,0.8176876404355063,0.995712,0.99818
5,svd_none,1329,,,0.7372894217635453,0.49413651037029444,0.8260197745705541,0.99533,0.99533
5,sinkhorn,1329,0.05,,0.658496484039055,0.19883722603441537,0.7058361171423051,0.99533,0.9885810000000002
5,sinkhorn,1329,0.5,,0.6060859007436636,0.1333731154824855,0.393260016802577,0.99533,0.99998
5,sinkhorn_l1l2,1329,0.05,0.1,0.723756766327718,0.3471596444163773,0.8022137475033014,0.99533,0.9984439999999999
5,sinkhorn_l1l2,1329,0.05,1.0,0.7157130571153943,0.34318267388711954,0.834885940914443,0.99533,0.999174
5,sinkhorn_l1l2,1329,0.5,0.1,0.6987403247837304,0.37981145380775017,0.7413503422562544,0.99533,0.99859
5,sinkhorn_l1l2,1329,0.5,1.0,0.7211767086558406,0.38074437587005067,0.8653668588397241,0.99533,0.99915
6,raw6000,-1,,,0.7584104821166591,0.43672407903375865,0.6774106955959517,,
6,svd_none,100,,,0.7231243992512774,0.45201430889703675,0.8748840670482722,0.9900399999999999,0.9900399999999999
6,sinkhorn,100,0.05,,0.607730055142409,0.20358065719500143,0.4593319560801707,0.9900399999999999,0.95016
6,sinkhorn,100,0.5,,0.5078666464309203,0.10903402502066224,0.050051104553938554,0.9900399999999999,0.99996
6,sinkhorn_l1l2,100,0.05,0.1,0.6310517529215359,0.18438585171811833,0.3903009761549195,0.9900399999999999,0.9972000000000001
6,sinkhorn_l1l2,100,0.05,1.0,0.6676278646228563,0.21699270744276003,0.549429764083719,0.9900399999999999,0.9966200000000001
6,sinkhorn_l1l2,100,0.5,0.1,0.6439520412809228,0.19744200409410384,0.39830209855573745,0.9900399999999999,0.99592
6,sinkhorn_l1l2,100,0.5,1.0,0.6483027267668336,0.18754262143881456,0.4385188833720238,0.9900399999999999,0.9969600000000001
6,svd_none,250,,,0.723352051398796,0.4146001843682014,0.8053942878517841,0.99048,0.99048
6,sinkhorn,250,0.05,,0.6526787069358021,0.17041086360436594,0.48860669762101977,0.99048,0.966696
6,sinkhorn,250,0.5,,0.5479587190772499,0.14316788776340855,0.19444535830751153,0.99048,0.999776
6,sinkhorn_l1l2,250,0.05,0.1,0.6661354783224567,0.18256816888759503,0.47044008907645124,0.99048,0.998288
6,sinkhorn_l1l2,250,0.05,1.0,0.6832852734355238,0.23976128475006148,0.6319747700105114,0.99048,0.998856
6,sinkhorn_l1l2,250,0.5,0.1,0.6793645975615926,0.1880856989538497,0.48824693507363176,0.99048,0.9981359999999999
