mz,E.coli-Cipr,E.coli-Ceft,K.pneum-Ceft,S.aureu-Oxac,P.aerug-Cipr
6692.0,0.00014014427669147247,0.0,0.00017837791812441494,0.0007579630355130897,0.00025034306547537386
6695.0,7.20628974360513e-05,0.0,6.384067720055022e-05,0.000382252666584105,0.0010967680643565886
6698.0,0.00016240994196659798,3.7786865634080665e-05,9.650416175711462e-07,0.0014816805325979566,0.00010205912521043422
6701.0,0.0002120890101685543,0.0,1.5265495523490327e-05,0.00038297819318657694,0.0
6704.0,3.1557954046728056e-05,0.0,0.00011844567049273178,0.0015517605252577942,0.0002066086953673349
6707.0,0.000128251415248015,0.0,1.1898353001943498e-05,0.00021948338617320602,0.0
6710.0,0.00012959349129733908,0.0,1.1082604443525234e-05,0.00046008373492211163,4.0081833410458604e-05
6713.0,7.77057617975247e-05,0.0,6.1526004431981e-05,0.00023239036302633432,6.648216400612691e-06
6716.0,9.319748518134544e-05,0.0,2.0537205411945107e-05,0.0003142971409852529,3.918471959744869e-05
6719.0,5.789258678130487e-06,0.0,7.989174657783506e-05,0.0,5.4753538100837886e-06
6722.0,0.0001764572193895714,1.3699554268152434e-05,2.7112576837892472e-05,0.0,7.043930226957587e-05
6725.0,2.690062610106785e-05,0.0,0.000842276602913139,6.436574724843783e-05,0.0
6728.0,0.00027710383913830773,0.0,1.544687101253971e-05,0.0,0.0
6731.0,1.5462774691230757e-05,1.7067568344045286e-05,0.00026882102938816305,0.0,4.181439932564901e-05
6734.0,0.0001136370891055803,0.00010655510836180474,0.0003280833536075553,0.00012020545219246455,0.000570208710496303
6737.0,3.7423578001370674e-05,0.0001886322219851177,5.9234793694810344e-05,0.0,0.0
6740.0,0.00021425688592671026,0.00027258779080989464,9.021351170820651e-05,0.0,0.00025455660501972856
6743.0,7.874290148452939e-05,0.0,2.8369474951950483e-06,8.664566312626808e-05,2.6643248272951767e-05
6746.0,7.508286279126718e-05,0.0,8.566356685829842e-05,5.5671405379923304e-05,2.2238030160679807e-05
6749.0,0.00031857565100009203,0.0003138382520327148,0.00018595447404256792,0.0,0.00036923037823938926
6752.0,6.809481751417126e-05,2.3695697886392887e-05,9.387371661839039e-05,0.0,3.14886929491793e-05
6755.0,0.000519454316795854,0.0,0.00019008738364798214,0.0,0.0
6758.0,6.355551492182199e-05,0.0,3.975698452764071e-06,0.00028158196613419536,0.00038513171963125566
6761.0,0.00023425505555938077,0.0,0.00010899761150955645,0.0,0.00046963516555713255
6764.0,3.060279862101449e-05,9.510007955692169e-05,6.734034169557348e-05,4.220868752222563e-05,1.0065218726102181e-05
6767.0,7.355254937574493e-05,0.00022635375194493093,3.0340891130315136e-05,0.0001981026739799436,8.580007549317944e-05
6770.0,0.00010856234306553581,2.7929123173381752e-05,7.443372434041722e-06,0.0004720037055876514,0.000102647235880862
6773.0,2.106995885070268e-05,0.0,2.157948802345853e-06,3.433373827601242e-05,0.00042547065929213223
6776.0,0.0001970742664398416,0.0,8.899832197476715e-05,5.6898847916216545e-05,0.0004761773586011645
6779.0,3.2101902106132134e-05,0.0,7.462682407147394e-05,0.00027799680090309273,6.417653148877423e-05
6782.0,0.00024653437912103846,0.00010917294031911984,9.951872278566402e-06,0.0,3.860554231577955e-05
6785.0,5.6454259164279174e-05,0.00013826991076682258,0.0001394062934038465,0.00021352462583832212,9.656312579722576e-05
6788.0,1.6057784481847493e-05,0.0004862466974784315,3.316600211973197e-05,0.0011054144191007724,4.318419755593961e-05
6791.0,9.192876694291608e-05,3.780082467951294e-05,0.00012022887145253802,0.00018097525422840327,0.0
6794.0,0.00011012799333101954,0.0004631467616307357,0.00023553918024447318,0.00011256307614488941,0.0
6797.0,5.624312120956299e-05,3.5902762823084094e-05,0.0001301901751298497,0.0,6.229522455637924e-05
6800.0,0.0002321110618333586,0.0010504473146109104,2.9072970829463392e-05,0.0,9.68784920682365e-05
6803.0,0.001045932136874282,0.002485241789416498,0.00016540315436473522,0.0,0.0004266188970239163
6806.0,0.0031576296018889193,0.0009328936615445394,0.0006139144743840064,0.0,0.0003056963693650812
6809.0,0.009872651390459163,0.003819971457190982,0.0021501485170109342,0.0,0.0
6812.0,0.009311179645135724,0.0008021699442667608,0.0007341046008433846,0.00025020923394824293,0.0
6815.0,0.0021384308262730007,0.0,0.0010789243144796838,0.0011637906661401028,1.1580016067150297e-05
6818.0,5.482878168210602e-05,1.5074070071457381e-05,2.3456501157433797e-05,0.00385167584957337,0.00022121830989151856
6821.0,3.1217639892978566e-06,0.0,1.541205454204285e-05,0.0007726343799395522,1.8297582781826772e-05
6824.0,9.93024884669659e-06,0.00010683475060350829,2.453652492794062e-05,0.0,0.00013402100747473764
6827.0,0.00011201745100894564,0.0010350539995830342,0.00029188693181907567,0.0,0.00043443470148412907
6830.0,3.3897002435132063e-06,0.0008946378210935823,0.00042952263636529,0.00055605637158877,8.059832063390936e-05
6833.0,0.00010187303195256377,0.0,0.007157612801312135,0.0,0.001211748295939327
6836.0,5.5753512228855977e-05,0.0,0.003407197382218173,0.0005571146272170366,0.0007264747209124983
6839.0,0.00025288745986244216,0.0,0.0013118386042280312,0.0,0.0020002227242285806
6842.0,0.00013757515046386025,0.00011157500730126708,0.0007146105402507135,0.0,0.0
6845.0,0.0006018496250544715,0.0005059216991838475,8.927283779699806e-05,0.0,0.0005905271596368533
6848.0,0.00014462542869590945,0.0005001321950119516,0.0001861116245965835,0.0,0.0
6851.0,3.961152436052185e-05,0.00013379742566552231,0.00016864907291145703,0.0,3.924013567476822e-05
6854.0,3.488776799877005e-05,0.0,0.0009358870828702556,0.0,0.0
6857.0,0.00011363957651207048,0.0,4.9940023516254014e-05,0.00017496777906849783,0.0006490096051886946
6860.0,0.00031663559683047876,0.0012207536624940156,0.00033880821046305645,0.0,0.0
6863.0,0.002150442260621654,0.004417601779439741,0.00015552437783935682,0.0,0.0006428262307734395
6866.0,0.008213071903377818,0.006201794130316676,0.00035496015880190314,0.0,2.3918949273292073e-05
6869.0,0.004412018073837475,0.004844250561871453,0.00036639133417373153,3.452685139729397e-05,0.0
6872.0,0.00014324802202324058,0.0007417713112893302,2.1995891888604168e-05,0.0008161470389569108,9.433503756688181e-06
6875.0,0.0004214554312458408,0.0008957501397415462,2.0125969675366903e-05,0.0,0.000826212800065341
6878.0,0.0013814256957527403,0.0008427770703394919,9.713669218563765e-06,0.0008915764895849505,0.00021720188057776856
6881.0,0.0013194994521184154,0.001822987240404021,2.5939847673113306e-05,0.0,0.0
6884.0,0.0006322233614579682,0.0015985864092648563,0.0003826105725895907,5.025612359804338e-05,0.0
6887.0,0.0003686872815066398,0.001110062540808589,9.5665420627159e-06,0.0,0.0010589611741682109
6890.0,0.00022514241082761916,0.0,1.302184276818266e-05,0.0,0.0005115530406286552
6893.0,0.0006230238918755389,0.0004881991172665756,1.4796753679596462e-05,0.0,0.0
6896.0,0.001305716668713946,0.0005816362808912426,0.0004300090724554236,0.0,6.336872230758772e-05
6899.0,0.004072331476872463,0.006873188544146618,0.00025922588259374985,0.0,4.935313944274705e-05
6902.0,0.01061263697847684,0.00866211677401783,0.00023765092180078607,0.00010741236183370636,4.052642757669338e-06
6905.0,0.0016655440469000935,0.0021472597648042407,2.5182952540466917e-05,0.0,0.0002352598737612742
6908.0,0.0005083001469678188,7.758318645595687e-05,0.00021182709404261844,0.0,0.00016371120240024945
6911.0,0.0002264298721875015,0.0002323351037012513,4.4944192528571463e-05,0.0,0.0
6914.0,1.2030222871705994e-05,0.0,4.316817933961986e-05,6.531069369042898e-05,0.001572141973357104
6917.0,0.00017099128365797084,5.849729466417591e-05,5.466533673980686e-06,0.0,0.0
6920.0,6.138417239235218e-05,3.596278944675667e-05,7.255793458274303e-06,0.0,0.0
6923.0,0.00010727395724826785,0.0001523560857002859,7.858020387695632e-05,0.0,0.00020989136749817886
6926.0,0.00019480200608880117,3.306720026453416e-05,2.542492206876044e-05,0.019312214072270788,2.2435123404067395e-05
6929.0,0.00011446932771187793,0.0,4.588293891366074e-06,0.0,0.00021154945012851972
6932.0,2.3348681287988217e-05,0.0,1.2252939105482568e-06,0.0,7.232801657238778e-05
6935.0,6.418026959215879e-05,0.0,3.309708800953551e-05,0.0,1.4821648496932368e-05
6938.0,6.993827250886283e-05,0.0,4.522418476509826e-05,8.248222227493963e-05,1.3341621630079109e-05
6941.0,5.2141602218041996e-05,0.0,1.074440662962523e-06,0.0,0.0
6944.0,4.702830893132035e-05,0.0,0.00029735853679717085,0.0008924613532215383,7.000633019108275e-05
6947.0,1.8292312785016855e-05,0.00028170634005585154,0.0003589187004908703,0.0,0.0
6950.0,0.00018045934092754702,3.489793105720549e-05,0.00020032691374949568,9.810937687009976e-05,1.1234091208066591e-05
6953.0,0.0002012049052485559,0.0,0.001845609931185992,0.00035154026082223427,0.00029072793196531645
6956.0,1.5123255241154078e-05,0.000647958141380114,0.000590109581272153,0.000857958474364692,0.00013002153517865245
6959.0,3.760449084611522e-05,2.250121730897102e-05,8.237397851643073e-06,0.00021656723193301593,0.0
6962.0,0.00023297840277649502,0.00014498945990335383,5.851525249927202e-06,0.0007986692858463199,0.00011718176501772114
6965.0,8.517360759203732e-05,2.054437889263965e-05,0.00017910140684796523,0.0,0.0
6968.0,1.8982926770391938e-05,0.0,8.871196087066996e-06,0.0,3.4057920833905854e-05
6971.0,0.0002720229966354363,0.0,3.6581944906189224e-06,0.0,0.0003855876640897575
6974.0,0.00010486593036121258,0.00021709335642520905,1.789793530815953e-05,0.00012357120114767813,0.0008948391878262846
6977.0,0.00018040600229438217,0.00011451908109971386,8.515230796067458e-05,0.0,0.0011204365390002956
6980.0,0.00020423531482609652,2.1287802233889238e-05,9.352220768363096e-05,0.0005750575409794245,0.0
6983.0,0.00011552586191422881,0.00020333258499646018,0.0001039090521347703,4.626947622343274e-05,0.00026951489916337906
6986.0,5.735454059807661e-05,0.0,2.6542911662603145e-06,0.0,0.00020133594620887346
6989.0,8.164695836043394e-05,0.0,0.00014634300236203513,0.00042606366559569587,0.0009723989964328221
6992.0,0.00012232479684956378,8.758829754554779e-05,0.0001671625752162509,0.0,6.632319951539368e-05
6995.0,0.00010665665618944558,0.00030758924277305777,0.00025786706092190966,4.7579723271372e-05,2.575421235356952e-05
6998.0,0.0003186296532949513,0.00012509067694081597,0.0003575988654092104,0.0,8.0835305525599e-06
7001.0,0.00013799705998862664,0.0,3.0121250193048955e-05,0.00019933251127574045,0.0
7004.0,0.00023280482414447427,2.504955415364095e-05,0.00027713423761104456,9.682364047077047e-05,9.43082185259202e-05
7007.0,9.638630464021745e-05,0.0,1.0995843238809223e-06,0.0,4.3460643753096525e-05
7010.0,0.00018738382445260312,0.0,5.3530569524827815e-05,3.9668902523427474e-05,0.0012729272932871954
7013.0,6.9173785094078e-05,0.0,0.00010223258414715688,0.0,0.0008545742864795414
7016.0,8.634255049546149e-05,3.37677419539574e-05,0.00016216424922511902,0.000992330322400486,3.713634432799991e-05
7019.0,0.00018210852078737134,0.00044047640374887757,0.0001361842104518305,0.005805583441846253,7.316569211254792e-05
7022.0,2.718031002904633e-06,0.0,4.66576099473684e-05,0.00384953438221445,0.0
7025.0,0.00023274883856484602,6.907638592732782e-05,3.6807586199828975e-05,0.0007480878954641494,0.0
7028.0,0.00027745226232817456,0.0,0.0001509032105006882,0.0,0.0
7031.0,0.001967306206411439,0.00025746704797059396,0.00017001888622524073,0.0,0.00013002967299940733
7034.0,0.0006736271728878997,4.529455269449354e-05,0.0003259988924692035,0.0,0.0
7037.0,0.00021606806031547498,0.00026028401831084964,9.516673172327484e-05,9.044787125553737e-05,0.0
7040.0,0.00020736874182473788,0.0,0.00015716379690272758,0.0,0.0
7043.0,1.9639586312305008e-05,0.0,4.5728379496031415e-05,0.0,0.0
7046.0,1.4042483211155647e-05,0.0,1.3771169621388559e-05,2.204477686543828e-05,0.0
7049.0,0.0002708048931196031,0.0,1.8552611997173533e-07,0.0,0.0002864434325680718
7052.0,5.741303950565884e-05,0.0,2.744912262116463e-05,0.0,0.00027895775721431776
7055.0,7.523800153221168e-06,6.167393861055642e-05,0.00014486415126200008,0.000338802478004393,0.0003637178818789808
7058.0,0.00027916812344571805,0.0,7.521216920465778e-05,0.0,0.000548289623831448
7061.0,9.366010937169109e-07,0.0,0.0004097453562927681,4.734744941767187e-05,5.599407304586868e-05
7064.0,0.00016758215200787154,4.311115758183657e-05,0.00021103972806508698,0.0,0.00047102128567191295
7067.0,1.7354238686551776e-05,0.00014742732236234517,9.114543755953039e-05,0.0,1.3787200111174998e-05
7070.0,4.350707673911602e-06,0.0,3.4696436930508967e-06,0.0,0.0
7073.0,0.00013485717475877714,0.0,2.686471294192853e-06,0.0001009812850775563,0.0
7076.0,4.3294814967924873e-05,2.1305695011740772e-05,1.0128300159534484e-05,0.0,8.632500598431038e-05
7079.0,0.0002876685056422235,2.8956323391860036e-05,2.1340616280490294e-06,0.0,2.1493014227732547e-05
7082.0,2.715798696410546e-05,0.0002172806080410504,7.533259483568776e-05,0.0,0.0008332180316185085
7085.0,6.526995393086499e-05,0.0,0.00015802387553995098,0.00022164918956285544,0.0
7088.0,8.708728920971827e-05,0.0,0.00026499255371314795,0.0005024894787224503,0.0
7091.0,5.353571402490817e-05,0.0,0.0004163787660727625,4.8233802651689014e-05,0.0
7094.0,6.401680200967232e-05,1.3208570640038775e-05,0.0001559082235246391,0.0,0.00011217972792689018
7097.0,9.294562962341422e-05,0.00039429446947647224,1.5284124585073135e-05,0.00015147805349667183,0.0006786203839302399
7100.0,1.8340532446337685e-05,7.345108826261492e-05,3.057690567553583e-05,7.205355958123792e-05,0.0003981579943368769
7103.0,0.0002208019511595301,2.7209438642336913e-05,2.0443369603318444e-05,0.00018880715838526496,0.0003437034067209984
7106.0,0.00018396170221602216,0.0005027695616959591,0.00017409774371656656,0.0,0.00014661764903377237
7109.0,2.1035651705516054e-05,0.0,3.646231165594505e-07,0.0,1.2431780144610585e-05
7112.0,0.000267139317470893,0.0,0.00037034302937708505,0.0,0.00013812833821872424
7115.0,0.0001480255133061986,2.6101926787203134e-05,0.00012917866140971706,3.3134993653830276e-05,4.5835849305804664e-05
7118.0,0.0001240583554951773,0.00025369405291776755,8.478125099083996e-06,0.0,0.00017044615694729266
7121.0,6.621058779340032e-05,7.081182664067031e-05,3.6757770622629966e-05,0.00017884173732849018,0.0004189098638297065
7124.0,5.5256678957656665e-05,9.39472132055593e-05,3.4118753406699774e-05,0.0003536238726446344,0.00012591410817376858
7127.0,0.0002902150876233684,0.0,0.0002458479599046131,0.0012230526000146004,8.962877057646382e-05
7130.0,5.064399191073942e-05,0.0,1.3847945309636902e-05,0.001098461051355054,0.0002604172421273261
7133.0,0.00023777629276801297,0.0,2.7306249078193045e-06,3.119368471312443e-05,0.0003205882156494669
7136.0,0.00039051307219424266,2.820376516000507e-05,0.0006949976993044073,0.0,0.0
7139.0,0.00021009485494681812,0.0,2.8968586909240454e-05,8.476115488753873e-05,0.0009429390434175208
7142.0,5.9876407898139575e-05,0.0002682181023712567,8.423450854053298e-06,8.909457555461636e-05,0.00016888901755186686
7145.0,7.897532016074605e-05,0.0,1.383128346950505e-05,0.0,8.43868305675285e-05
7148.0,2.7826876888968394e-05,8.377967071470427e-05,7.938763132882683e-06,0.00014504010606146973,0.00023612108603454654
7151.0,9.336489073777912e-05,0.0,0.00013784020349787935,0.0006807886747326827,4.190458634903054e-05
7154.0,5.905350830922465e-05,0.0,0.00011433710685667978,0.0,0.0002901762664255754
7157.0,0.00015595585130239855,0.0004251799438603281,9.09566876104991e-06,0.0005147699194931834,2.7734980386182195e-05
7160.0,4.7288141195124994e-05,0.0,7.789753133754704e-06,0.0,0.0002954715783833651
7163.0,4.914414181719507e-05,0.0,3.376785170509658e-05,0.0,7.679615486516057e-05
7166.0,0.00010248111671105375,0.0,5.0424943656886405e-06,0.0011852810846894946,0.00012490651233154
7169.0,5.982314335000174e-05,0.0,1.696339509491882e-05,0.0001599165017704297,0.0
7172.0,0.00020937085032933804,0.0,0.00011590839256234112,0.0012565361273942231,9.566889745179767e-05
7175.0,0.0001498588222827547,0.00017371297131946748,0.00010710985381181528,0.00013945532733573458,2.685740753531428e-05
7178.0,0.00010088127589817259,0.0,3.229411943008034e-05,0.0,0.0
7181.0,5.751226218451527e-05,0.0,6.230485362326623e-05,0.0005908519741586317,3.5694442910731e-05
7184.0,0.00020642819310484197,0.0,8.079566787693454e-07,0.0018865990633392983,7.820129594449095e-05
7187.0,0.0001335239085620136,3.12489502672813e-05,6.422367464738062e-05,0.00427430944447031,8.872057354799e-05
7190.0,0.00017546962925404786,0.0003631400751240834,1.77506105198641e-05,6.771111045701383e-05,0.0
7193.0,6.295995929700802e-05,3.9475282619215896e-05,4.5867822490288537e-05,0.0009402706740603199,0.0
7196.0,1.6477810650259046e-05,4.8006427147652665e-05,0.00011290168554474937,0.00037524036708554235,8.459127361354151e-06
7199.0,0.00015583881969954294,0.0,2.0522770457974328e-07,0.0005058983119669478,0.0
7202.0,0.0003451511291898858,0.0,0.00014735545081382857,4.908428438397483e-05,0.0
7205.0,0.0001714035791694638,0.00029929563516378397,2.781929591747086e-05,6.529633938792811e-05,0.0
7208.0,3.0197343926310512e-05,0.0,2.7394098893878152e-05,0.0,1.8288874001828398e-05
7211.0,3.540245488311869e-05,0.0,0.00014331353698628785,0.0,0.0
7214.0,6.280405789311573e-06,0.0,5.4001718159749506e-08,5.698434296867393e-05,7.897743812168468e-05
7217.0,0.0004064819387355371,9.144194899468058e-05,0.0001731781215361144,0.0,0.0004390516638427237
7220.0,5.937256858033867e-05,0.0001681304903573475,1.0249148850602374e-05,8.201121905140722e-05,0.0
7223.0,0.00014777037306157336,0.0001171718602763148,5.46636012545845e-05,0.00018295064572847316,0.0
7226.0,0.00015951964314183978,0.0,2.0648282439812562e-05,0.0,0.0
7229.0,6.445262326004633e-05,0.0,7.954646119947099e-05,0.0,0.0001704992339791824
7232.0,8.222915184151903e-05,0.0,0.00014691564537582931,0.0,1.6351519633876025e-05
7235.0,0.00010057104044106641,1.6949410034637283e-05,4.521763657136859e-05,0.0,0.0
7238.0,0.0002153188457471374,0.0,5.90038383026188e-05,0.0,5.628841338883718e-06
7241.0,0.00026507699171745744,0.0,0.0001577978737686132,0.0,0.00043313079195053835
7244.0,5.047594538365173e-05,0.0005583588843537617,0.0003265173529736828,0.0,1.3498243300445424e-05
7247.0,0.00010750665942097573,0.00022000267398633483,5.2019025967342044e-05,0.0,0.0
7250.0,0.00012896935137364529,1.3056102544656235e-05,0.00014733218621758158,0.0,8.312561462933728e-05
7253.0,0.0003414811845740947,0.00038745405107874596,1.975807191652362e-06,0.0,6.214987815140419e-05
7256.0,0.00021264763521256403,1.9397938960380853e-05,1.3181378059102607e-05,0.0,0.0
7259.0,1.345205950915801e-05,9.608546216594934e-05,4.9567807722356155e-08,0.0,0.0001906479761016131
7262.0,0.00023646676095058727,3.843899215526688e-05,2.2193444090331673e-05,0.0,3.8725872212280725e-05
7265.0,2.47125777737488e-05,0.0,2.53708785973311e-08,0.0,0.0
7268.0,7.746499471179355e-05,0.0,8.464902028257672e-05,6.493372575916114e-05,0.0
7271.0,4.493282527289803e-06,0.000343827916829352,0.0003133921930871049,0.00011213708691640162,0.0003219162475032947
7274.0,0.00016836615290737145,6.607780538005025e-05,0.00025123029978147375,0.0,1.3013113387257868e-05
7277.0,0.00017846039311408452,6.015596310792615e-05,1.513089057795859e-05,0.0,4.9776361802323485e-05
7280.0,0.0003286607519974527,0.0,6.0142471998760336e-05,0.0,4.0421928822852884e-05
7283.0,1.8646668544961467e-05,4.1555897191064746e-05,3.430050519461651e-05,0.0,0.00019490907324788137
7286.0,6.278132168532624e-05,0.0,3.936839689995478e-06,4.236742586646563e-05,1.935245499315142e-05
7289.0,4.499334488350683e-05,0.0,6.22055907155862e-05,0.0011420990450288443,0.0002586102957943234
7292.0,5.199595558336622e-05,8.564265017630071e-05,8.175564180352918e-06,3.4193833717451944e-05,1.2630107320578134e-05
7295.0,0.00023268802940680188,0.0,0.00012168670918039265,0.0,0.0008697215884230775
7298.0,9.777806029728275e-05,0.0,1.6488574451985616e-06,0.0,0.0008893583230798332
7301.0,2.9585529151159043e-05,0.0,3.4049329935878916e-05,0.0,1.3777922259401696e-05
7304.0,4.667242804067192e-05,0.0001882699415991866,0.00013083501106395332,0.0,0.0
7307.0,0.0002855220491038711,5.1871162991603665e-05,6.96483553011843e-05,0.0,0.0
7310.0,0.00016273914005779415,0.0001757994096011022,1.618460815529301e-05,0.0,0.0
7313.0,0.0003379841081899665,1.3593192195431692e-05,4.30423898518122e-05,0.0,0.0
7316.0,0.0004456019929230198,0.0,5.96978432749295e-05,0.0,0.00022468815473092752
7319.0,8.671730587160763e-05,0.0001344139055269799,0.0004847654063788886,0.00011372385741440478,4.1914939114156474e-05
7322.0,1.610716174733445e-06,0.0,0.00010452379703271507,0.00026542282747528563,0.0
7325.0,1.4017675921350052e-05,0.0,0.0005680867755420455,0.0,0.0006729321680205708
7328.0,0.00021255619198856256,0.0,0.0002587871120080133,0.0,0.00016587782002595706
7331.0,7.758859705437944e-05,0.0,0.00018185910685406196,0.00017532262398339889,0.0
7334.0,5.760786344163785e-05,0.00028873097916083386,4.6961107046906746e-05,0.00020560633215781942,6.483145760297151e-05
7337.0,0.0007907141000915861,0.0,0.00036130760152583614,0.0,0.0008659932259786246
7340.0,1.0900338334304262e-05,0.0,1.2210216369710697e-05,0.0,0.0003267885069736796
7343.0,7.31825970243239e-06,1.7131214944051977e-05,8.330976098455171e-05,0.0,0.0
7346.0,3.928638940997969e-06,0.0,6.17370212255604e-05,0.0,0.0002562811624057614
7349.0,0.0002772221810340724,0.0003977395683378999,9.296668746986932e-07,0.0,0.00030117122008404423
7352.0,0.0002579127280546932,0.00038085826817659115,8.888168182446727e-05,0.0005908555627342569,0.0004110544951969892
7355.0,0.00013014219467660562,6.441019550794476e-05,1.0058462196609777e-05,0.0,0.000287274075872194
7358.0,5.773173256254196e-05,0.0,4.497168826741951e-05,0.0,0.0001800613998623897
7361.0,0.0002031370871106008,5.7872694348783484e-05,0.00010824468087546418,0.0,0.0006089208570371168
7364.0,4.9193811479916854e-05,0.00018993427253418096,0.0003568815842072422,0.00036942667322758355,0.00018944781788430773
7367.0,1.5340330479828712e-06,5.271922212703439e-05,1.8953393891483302e-06,0.0003828481491928178,0.0004086440581558871
7370.0,0.00021315380793056788,0.0,2.6575362160332138e-05,0.0,8.27748776691253e-06
7373.0,5.530816636302801e-05,9.080611050678395e-05,2.8797029025208478e-05,0.00030300752305006723,0.00010691675963057691
7376.0,1.174166634678038e-05,0.00021562859916321803,2.6936480603869044e-05,0.0004399909382880542,7.384334995451078e-05
7379.0,7.054834550023251e-05,0.0,2.9779825686182375e-06,0.00019437878018825104,2.7177682640217683e-05
7382.0,8.989332732993372e-05,3.01437277154407e-05,0.00023444303855833055,0.0011532763213033574,0.0007388987407300687
7385.0,0.00013387743746044533,0.00011296091133433435,0.0002901346193271477,0.0,0.00010492456391948565
7388.0,5.216821571466499e-05,4.9978139834676534e-05,2.1162170728189105e-05,0.0,0.0
7391.0,2.5602938596838513e-06,1.2851307871184722e-05,2.1389295194976852e-05,0.0,0.0
7394.0,9.508474320445264e-05,0.00010984186333207354,9.253068488191298e-05,0.0,0.0
7397.0,2.8125822650704023e-05,0.0,3.228470671696092e-05,0.0,0.00011465635849086677
7400.0,0.00015967323600319793,0.0,0.0002855095969760223,0.00013275699969533673,0.0
7403.0,1.0330452512581096e-05,0.0001291951025915339,0.00026411438240969985,0.00016181446984047626,0.0
7406.0,0.00021809473079289495,0.00053451246077238,0.0003968070145528758,0.0,0.0002927948384012204
7409.0,0.00011164075030306547,0.0018083303443918257,0.001052463517932393,0.0,0.0
7412.0,0.0002757731710998308,0.0,4.763548526236536e-05,0.0,0.0004105608438350592
7415.0,6.257605381981012e-05,9.023656384312172e-05,4.0497462404911685e-05,0.00044293995632607524,0.0001154305811125212
7418.0,0.000320577065568758,5.048443550383073e-05,0.00015399283382337933,0.0016477820709673208,2.991711772223584e-05
7421.0,0.0003070681560733266,0.0,6.451514918448904e-06,0.006153052725548499,5.482953891042059e-05
7424.0,5.5023311415326555e-05,0.0,0.00018682553922632486,0.0001692670184338269,0.0
7427.0,4.035946922607382e-05,0.00017750509185191868,0.00014225211098207,0.0,0.0
7430.0,9.082360858339008e-05,0.0,0.0002873702039748048,0.0,0.00029195344266050175
7433.0,5.4137558913195755e-05,0.00044016387292465236,0.000690801037045359,0.0,0.0
7436.0,0.00016160527853737488,0.0,7.284744250645287e-05,0.0,0.00014949106041007852
7439.0,3.5670001651724976e-05,1.4418655932161632e-05,2.220295114456383e-08,0.0,9.367130829925749e-05
7442.0,0.0004473431809307956,0.0,2.9791365640222974e-06,0.0,1.5227897323493982e-05
7445.0,3.87670133855299e-05,0.0,3.6269075490391627e-06,0.0,0.0
7448.0,2.8524622087651906e-05,2.4479465547649832e-05,1.4665329033859213e-05,0.0,1.6186062251249762e-05
7451.0,9.438597614770244e-05,0.0,0.0002444909265563299,0.0,0.00022148256115422175
7454.0,3.3483696699000436e-05,0.00030967651195025394,0.0001360988739722696,0.0002562412268840188,0.00038594235624036534
7457.0,8.19323316202965e-05,0.0,1.3432026598917668e-05,0.00021842095397032893,0.00018691781820267964
7460.0,2.5778022254813284e-05,0.00024278864044435572,0.0003410949524696699,0.00016700733476982722,0.0
7463.0,7.476946473014421e-06,3.4837593157733026e-05,5.2519542273268285e-05,0.00022019815061243247,0.0
7466.0,8.184844223877093e-06,3.140041880770485e-05,3.724307220246252e-05,6.176019189041524e-05,0.0007109298803380004
7469.0,0.0003464798583497159,0.0,0.00027837611148116864,0.0,0.00012600119597375232
7472.0,0.0002542550912153791,0.0,1.0779502138087756e-05,0.0,0.00047995297948376196
7475.0,0.0002503718654980633,0.0,2.591748568422579e-06,0.0,5.733752504607534e-06
7478.0,0.00014980456721458494,0.0007851188809809652,0.00013463777262976445,7.970550041230668e-05,0.0008607555313583784
7481.0,8.438539281505788e-05,0.0,8.317260330506076e-06,0.00039778611730461043,4.401480830122894e-05
7484.0,5.494209341827092e-05,6.706152123738449e-05,6.501654086047892e-06,3.9040531171472243e-05,5.352646458167367e-05
7487.0,0.0002882042528180344,0.0,0.00013603650514763306,0.00011317171567635128,8.190088534614142e-05
7490.0,0.00015361269488899863,0.0001084696901581948,0.00016387365938369872,0.00040206813260585517,0.0
7493.0,2.7099592513385855e-05,0.0,7.568748072103527e-06,0.0,0.0
7496.0,7.102389647863778e-05,0.0,4.000797951789888e-05,0.0006658318763988407,0.0
7499.0,0.0004422805456211609,7.326050314338675e-05,0.0001090341231847415,0.0,0.000282644037603189
7502.0,5.716771546367663e-05,0.00043555158406449713,9.443967628062643e-06,0.0005722917576797325,0.0
7505.0,3.957095300472216e-05,0.0,4.0178855052442276e-05,0.0,0.00012044829174238694
7508.0,5.990636186725747e-05,0.0,6.719168356852177e-05,0.0,0.0
7511.0,0.0001762345072767943,0.00016862607491461483,4.927018700153795e-05,0.0002873622598679761,0.00012917506214747096
7514.0,1.207011506758665e-05,0.00021091321848645478,0.00010937179842395229,0.0,0.000180690446894975
7517.0,0.00026909401002594415,0.00017470480018988077,2.101237444775932e-05,0.0,7.588387996083359e-05
7520.0,0.00032427171537931216,0.0,0.00013714628516927306,3.790516214901092e-05,0.0
7523.0,0.00013473032592852183,0.00018091416953054372,2.09667261186604e-05,0.004425241419745736,0.0
7526.0,0.000452967301390049,0.002553338849591398,0.00023201083909749485,0.0024044411029126057,0.0
7529.0,0.00011392779908343864,0.0033939817485594643,0.00016912696889742455,0.0007881113364302796,0.0
7532.0,3.959468955068839e-05,0.0001783088307700734,0.00013282197092337757,0.0004363615163333274,0.00014336011987179672
